Group,Commodity Code,SRC,SLC,Attachment,Price L,Price H,Month Count,Demand L,Demand H,Sales L,Sales H,Modifier,Trending Cap,Warehouse Min,Stocking weeks,Spiking Modifier,Spiking Warehouse<BR>Stocking Min
Default,Default,Default,Default,Default,0,"9,999,999",15,0,2,3,999999,60,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,2,3,0,3,30,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,2,3,3,5,30,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,2,3,5,999999,30,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,3,4,0,4,20,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,3,4,4,7,20,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,3,4,7,999999,20,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,4,5,0,5,15,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,4,5,5,9,15,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,4,5,9,999999,15,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,5,6,0,6,12,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,5,6,6,11,12,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,5,6,11,999999,12,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,6,7,0,7,10,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,6,7,7,13,10,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,6,7,13,999999,10,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,7,8,0,8,8.57,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,7,8,8,15,8.57,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,7,8,15,999999,8.57,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,8,9,0,9,7.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,8,9,9,17,7.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,8,9,17,999999,7.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,9,10,0,10,6.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,9,10,10,19,6.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,9,10,19,999999,6.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,10,11,0,11,6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,10,11,11,21,6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,10,11,21,999999,6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,11,12,0,12,5.45,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,11,12,12,23,5.45,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,11,12,23,999999,5.45,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,12,13,0,13,5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,12,13,13,25,5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,12,13,25,999999,5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,13,14,0,14,4.62,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,13,14,14,27,4.62,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,13,14,27,999999,4.62,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,14,15,0,15,4.29,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,14,15,15,29,4.29,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,14,15,29,999999,4.29,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,15,16,0,16,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,15,16,16,31,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,15,16,31,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,16,17,0,17,3.75,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,16,17,17,33,3.75,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,16,17,33,999999,3.75,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,17,18,0,18,3.53,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,17,18,18,35,3.53,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,17,18,35,999999,3.53,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,18,19,0,19,3.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,18,19,19,37,3.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,18,19,37,999999,3.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,19,20,0,20,3.16,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,19,20,20,39,3.16,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,19,20,39,999999,3.16,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,20,21,0,21,3,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,20,21,21,41,3,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,20,21,41,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,21,22,0,22,2.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,21,22,22,43,2.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,21,22,43,999999,2.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,22,23,0,23,5.45,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,22,23,23,45,5.45,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,22,23,45,999999,5.45,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,23,24,0,24,5.22,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,23,24,24,47,5.22,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,23,24,47,999999,5.22,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,24,25,0,25,5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,24,25,25,49,5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,24,25,49,999999,5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,25,26,0,26,4.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,25,26,26,51,4.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,25,26,51,999999,4.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,26,27,0,27,4.62,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,26,27,27,53,4.62,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,26,27,53,999999,4.62,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,27,28,0,28,4.44,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,27,28,28,55,4.44,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,27,28,55,999999,4.44,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,28,29,0,29,4.29,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,28,29,29,57,4.29,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,28,29,57,999999,4.29,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,29,30,0,30,4.14,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,29,30,30,59,4.14,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,29,30,59,999999,4.14,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,30,31,0,31,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,30,31,31,61,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,30,31,61,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,31,32,0,32,3.87,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,31,32,32,63,3.87,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,31,32,63,999999,3.87,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,32,33,0,33,3.75,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,32,33,33,65,3.75,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,32,33,65,999999,3.75,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,33,34,0,34,3.64,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,33,34,34,67,3.64,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,33,34,67,999999,3.64,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,34,35,0,35,3.53,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,34,35,35,69,3.53,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,34,35,69,999999,3.53,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,35,36,0,36,3.43,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,35,36,36,71,3.43,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,35,36,71,999999,3.43,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,36,37,0,37,3.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",15,36,37,37,73,3.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",15,36,37,73,999999,3.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",15,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,0,2,0,2,10.67,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,0,2,2,3,21.33,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,0,2,3,999999,64,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,2,3,0,3,32,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,2,3,3,5,32,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,2,3,5,999999,32,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,3,4,0,4,21.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,3,4,4,7,21.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,3,4,7,999999,21.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,4,5,0,5,16,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,4,5,5,9,16,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,4,5,9,999999,16,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,5,6,0,6,12.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,5,6,6,11,12.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,5,6,11,999999,12.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,6,7,0,7,10.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,6,7,7,13,10.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,6,7,13,999999,10.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,7,8,0,8,9.14,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,7,8,8,15,9.14,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,7,8,15,999999,9.14,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,8,9,0,9,8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,8,9,9,17,8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,8,9,17,999999,8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,9,10,0,10,7.11,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,9,10,10,19,7.11,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,9,10,19,999999,7.11,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,10,11,0,11,6.4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,10,11,11,21,6.4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,10,11,21,999999,6.4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,11,12,0,12,5.82,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,11,12,12,23,5.82,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,11,12,23,999999,5.82,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,12,13,0,13,5.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,12,13,13,25,5.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,12,13,25,999999,5.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,13,14,0,14,4.92,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,13,14,14,27,4.92,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,13,14,27,999999,4.92,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,14,15,0,15,4.57,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,14,15,15,29,4.57,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,14,15,29,999999,4.57,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,15,16,0,16,4.27,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,15,16,16,31,4.27,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,15,16,31,999999,4.27,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,16,17,0,17,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,16,17,17,33,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,16,17,33,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,17,18,0,18,3.76,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,17,18,18,35,3.76,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,17,18,35,999999,3.76,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,18,19,0,19,3.56,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,18,19,19,37,3.56,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,18,19,37,999999,3.56,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,19,20,0,20,3.37,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,19,20,20,39,3.37,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,19,20,39,999999,3.37,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,20,21,0,21,3.2,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,20,21,21,41,3.2,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,20,21,41,999999,3.2,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,21,22,0,22,3.05,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,21,22,22,43,3.05,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,21,22,43,999999,3.05,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,22,23,0,23,2.91,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,22,23,23,45,2.91,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,22,23,45,999999,2.91,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,23,24,0,24,2.78,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,23,24,24,47,2.78,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,23,24,47,999999,2.78,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,24,25,0,25,2.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,24,25,25,49,2.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,24,25,49,999999,2.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,25,26,0,26,5.12,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,25,26,26,51,5.12,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,25,26,51,999999,5.12,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,26,27,0,27,4.92,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,26,27,27,53,4.92,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,26,27,53,999999,4.92,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,27,28,0,28,4.74,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,27,28,28,55,4.74,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,27,28,55,999999,4.74,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,28,29,0,29,4.57,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,28,29,29,57,4.57,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,28,29,57,999999,4.57,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,29,30,0,30,4.41,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,29,30,30,59,4.41,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,29,30,59,999999,4.41,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,30,31,0,31,4.27,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,30,31,31,61,4.27,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,30,31,61,999999,4.27,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,31,32,0,32,4.13,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,31,32,32,63,4.13,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,31,32,63,999999,4.13,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,32,33,0,33,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,32,33,33,65,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,32,33,65,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,33,34,0,34,3.88,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,33,34,34,67,3.88,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,33,34,67,999999,3.88,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,34,35,0,35,3.76,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,34,35,35,69,3.76,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,34,35,69,999999,3.76,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,35,36,0,36,3.66,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,35,36,36,71,3.66,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,35,36,71,999999,3.66,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,36,37,0,37,3.56,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",16,36,37,37,73,3.56,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",16,36,37,73,999999,3.56,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,37,100,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",16,100,999999,0,999999,3,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,0,2,0,2,11.33,13,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,0,2,2,3,22.67,13,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,0,2,3,999999,68,13,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,2,3,0,3,34,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,2,3,3,5,34,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,2,3,5,999999,34,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,3,4,0,4,22.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,3,4,4,7,22.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,3,4,7,999999,22.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,4,5,0,5,17,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,4,5,5,9,17,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,4,5,9,999999,17,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,5,6,0,6,13.6,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,5,6,6,11,13.6,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,5,6,11,999999,13.6,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,6,7,0,7,11.33,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,6,7,7,13,11.33,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,6,7,13,999999,11.33,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,7,8,0,8,9.71,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,7,8,8,15,9.71,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,7,8,15,999999,9.71,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,8,9,0,9,8.5,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,8,9,9,17,8.5,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,8,9,17,999999,8.5,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,9,10,0,10,7.56,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,9,10,10,19,7.56,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,9,10,19,999999,7.56,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,10,11,0,11,6.8,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,10,11,11,21,6.8,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,10,11,21,999999,6.8,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,11,12,0,12,6.18,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,11,12,12,23,6.18,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,11,12,23,999999,6.18,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,12,13,0,13,5.67,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,12,13,13,25,5.67,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,12,13,25,999999,5.67,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,13,14,0,14,5.23,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,13,14,14,27,5.23,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,13,14,27,999999,5.23,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,14,15,0,15,4.86,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,14,15,15,29,4.86,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,14,15,29,999999,4.86,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,15,16,0,16,4.53,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,15,16,16,31,4.53,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,15,16,31,999999,4.53,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,16,17,0,17,4.25,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,16,17,17,33,4.25,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,16,17,33,999999,4.25,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,17,18,0,18,4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,17,18,18,35,4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,17,18,35,999999,4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,18,19,0,19,3.78,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,18,19,19,37,3.78,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,18,19,37,999999,3.78,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,19,20,0,20,3.58,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,19,20,20,39,3.58,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,19,20,39,999999,3.58,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,20,21,0,21,3.4,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,20,21,21,41,3.4,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,20,21,41,999999,3.4,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,21,22,0,22,3.24,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,21,22,22,43,3.24,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,21,22,43,999999,3.24,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,22,23,0,23,3.09,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,22,23,23,45,3.09,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,22,23,45,999999,3.09,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,23,24,0,24,2.96,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,23,24,24,47,2.96,1,2,4,1,2
Default,Default,Default,Default,Default,0,"9,999,999",17,23,24,47,999999,2.96,1,3,4,1,3
Default,Default,Default,Default,Default,0,"9,999,999",17,24,25,0,25,2.83,1,1,4,1,1
Default,Default,Default,Default,Default,0,"9,999,999",17,24,25,25,49,2.83,1,2,4,1,2
